@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
?,3.3983,6.0,0.0,?,0.0,?,?,?,?,?,0.0,?,?,11.058,?,?,1.12,0.0,?,?,1.391,1.0,0.0,?,0.0,2.466,0.0,?,?,?,?,6.0,?,0.0,?,2.159,0.0,?,0.0,?,?
?,?,?,0.0,?,0.0,3.0,?,?,5.0,3.0,0.0,?,?,?,?,?,1.127,?,1.0,?,?,?,0.0,?,0.0,2.357,?,?,?,?,?,2.0,?,?,?,2.822,?,?,?,0.0,1
?,?,?,0.0,?,0.0,?,46.2,?,?,?,?,5.017,?,10.434,?,1.086,1.051,?,0.0,0.0,1.542,1.0,?,?,0.0,?,?,1.0,?,0.873,0.0,?,0.0,?,?,?,0.0,?,0.0,?,?
5.459,?,?,?,0.0,2.0,?,37.5,?,?,?,-1.093,3.762,?,11.1,?,?,1.13,?,?,0.0,1.233,?,0.0,0.0,?,?,?,?,?,?,?,?,0.0,?,3.883,?,?,?,?,?,?
?,?,?,?,0.0,0.0,?,35.7,0.0,?,0.0,-0.016,?,?,10.866,11.0,1.063,1.116,?,0.0,?,?,?,0.0,?,0.0,?,?,0.0,?,?,0.0,?,0.0,0.0,?,2.794,?,?,?,4.0,?
?,2.343,0.0,?,0.0,?,?,50.0,1.0,0.0,0.0,0.0,?,?,?,?,0.971,?,?,0.0,?,?,?,?,0.0,?,?,?,?,?,?,?,?,0.0,?,3.738,?,?,8.539,?,?,1
5.114,2.4193,0.0,?,0.0,0.0,4.0,47.1,?,?,0.0,0.0,?,?,?,?,0.969,1.11,?,0.0,0.0,?,?,0.0,?,0.0,2.374,0.0,0.0,?,?,0.0,0.0,?,?,?,1.875,?,?,0.0,?,?
?,?,0.0,?,2.0,?,?,?,?,0.0,4.0,0.0,3.617,?,?,0.0,0.983,1.12,0.0,0.0,0.0,?,2.0,?,0.0,0.0,?,0.0,?,?,?,?,2.0,4.0,?,3.694,?,2.0,8.636,0.0,?,1
5.611,?,?,0.0,0.0,1.0,?,?,0.0,2.0,?,0.0,3.889,0.548,?,?,?,?,0.0,?,0.0,?,?,0.0,?,?,?,?,0.0,0.0,?,0.0,2.0,?,?,?,?,0.0,8.859,?,0.0,?
?,2.4328,?,?,?,?,?,?,?,?,?,0.0,?,?,10.578,?,?,1.104,0.0,?,?,1.305,?,?,?,?,?,?,?,0.0,?,?,?,?,?,?,2.572,0.0,9.249,?,2.0,?
5.221,2.7448,?,?,0.0,?,?,?,?,?,0.0,?,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,2.449,0.0,0.0,?,3.068,?,8.0,?,2.0,?,?,?,9.891,0.0,6.0,?
?,?,?,?,2.0,0.0,6.0,44.8,0.0,0.0,?,0.0,3.936,0.732,10.577,?,?,1.116,?,?,?,1.32,?,?,1.0,?,?,?,0.0,0.0,?,?,4.0,?,?,3.954,?,?,?,0.0,2.0,1
?,2.605,0.0,?,?,2.0,?,40.4,?,?,?,?,?,1.006,11.361,?,0.979,1.124,0.0,?,?,1.277,?,?,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,?,1
?,1.7855,0.0,0.0,2.0,?,0.0,?,?,?,?,0.0,3.616,?,10.577,?,?,?,?,?,?,?,2.0,?,?,?,2.329,?,?,?,?,?,?,4.0,4.0,3.374,1.794,?,?,?,0.0,?
?,?,?,0.0,?,?,?,?,?,2.0,?,?,?,?,10.806,4.0,0.992,?,?,0.0,?,1.271,?,0.0,0.0,?,2.42,?,?,?,2.731,?,2.0,0.0,2.0,3.785,?,0.0,?,0.0,?,?
?,?,?,?,?,?,4.0,?,?,3.0,?,-0.185,4.049,2.094,10.679,?,?,1.121,?,0.0,?,1.25,?,?,?,0.0,?,?,?,?,?,?,2.0,0.0,?,3.827,2.222,?,?,0.0,0.0,1
?,?,?,?,0.0,?,?,?,?,?,?,-0.741,4.116,1.33,?,?,1.02,?,?,0.0,0.0,1.279,?,0.0,?,?,?,0.0,0.0,?,2.211,?,?,?,1.0,?,?,0.0,9.362,?,2.0,1
5.534,?,?,0.0,0.0,?,?,45.5,?,?,0.0,0.0,?,?,?,4.0,?,?,?,?,?,?,2.0,1.0,0.0,?,2.475,?,1.0,?,?,?,?,0.0,?,?,?,0.0,?,?,?,1
?,?,0.0,0.0,?,?,?,50.0,0.0,0.0,?,?,?,0.629,10.084,?,?,?,0.0,0.0,?,?,3.0,?,?,?,2.351,0.004,?,?,1.075,0.0,1.0,?,?,?,2.091,1.0,8.48,0.0,?,?
?,?,?,?,6.0,?,4.0,?,?,?,?,?,3.429,?,10.265,0.0,0.988,1.121,?,?,?,?,3.0,0.0,?,?,?,?,0.0,0.0,?,?,2.0,4.0,?,?,?,?,8.577,?,0.0,1
5.119,?,?,0.0,?,?,?,45.5,?,?,6.0,?,3.429,0.73,?,0.0,0.988,1.121,?,0.0,0.0,?,?,?,?,?,?,?,?,?,1.098,0.0,2.0,?,?,?,2.222,2.0,?,?,?,?
4.933,2.0578,0.0,?,3.0,?,4.0,?,?,?,?,0.0,?,?,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,3.08,?,2.0,?,?,?,?,?,?,0.0,?,?
5.177,?,2.0,?,0.0,?,?,?,?,?,?,?,3.754,0.773,?,?,?,?,0.0,0.0,?,1.337,?,0.0,1.0,?,?,0.001,?,?,1.085,?,?,?,?,4.122,?,?,9.163,?,?,?
?,?,?,?,?,?,?,45.5,?,?,0.0,0.0,?,0.0,?,0.0,0.968,1.113,0.0,0.0,?,?,?,?,0.0,?,2.303,?,0.0,0.0,1.047,0.0,?,?,?,3.657,?,?,?,0.0,0.0,1
?,?,?,0.0,?,?,?,42.9,?,?,0.0,0.0,3.065,?,9.805,?,?,1.119,?,0.0,?,?,3.0,?,0.0,0.0,?,?,?,0.0,?,?,?,?,0.0,3.466,1.685,?,?,0.0,?,?
?,?,?,?,?,?,?,?,1.0,0.0,0.0,?,?,1.057,?,?,0.967,1.119,?,?,?,1.324,3.0,?,?,?,?,?,?,?,1.358,?,?,?,0.0,?,?,0.0,7.933,?,?,?
?,2.039,?,?,?,?,0.0,?,0.0,0.0,?,?,?,0.0,?,?,?,1.113,?,?,?,1.35,6.0,?,?,?,?,?,0.0,?,0.912,4.0,?,?,0.0,3.633,1.633,?,8.066,0.0,0.0,?
?,?,?,?,3.0,?,5.0,?,0.0,?,?,-0.309,?,?,?,?,?,?,0.0,0.0,0.0,?,6.0,?,?,?,?,?,0.0,?,?,0.0,1.0,2.0,?,3.966,?,?,?,0.0,0.0,?
?,2.4429,?,?,0.0,?,?,50.0,?,?,?,?,?,?,?,?,?,?,?,?,0.0,1.277,2.0,0.0,0.0,?,?,?,0.0,?,2.38,0.0,?,?,?,?,?,?,?,?,?,1
5.393,?,?,?,?,1.0,?,47.4,?,?,?,?,?,0.662,?,?,?,?,?,0.0,0.0,1.317,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,1.931,?,?,?,?,1
5.124,1.6801,0.0,0.0,?,0.0,8.0,?,?,?,0.0,?,?,0.596,?,?,?,1.12,0.0,0.0,?,?,?,?,?,?,?,0.0,0.0,0.0,3.93,?,?,?,0.0,3.882,2.0,?,?,?,?,?
?,?,0.0,?,3.0,?,?,53.8,?,0.0,?,0.0,3.666,?,10.423,0.0,0.982,?,0.0,?,?,?,4.0,?,0.0,?,2.417,0.0,?,0.0,2.345,0.0,?,?,1.0,?,?,?,?,0.0,?,?
?,2.6247,0.0,?,4.0,?,2.0,39.1,?,?,?,?,3.601,?,10.297,?,1.027,?,0.0,0.0,?,?,3.0,?,?,?,?,-0.001,?,10.865,?,?,?,?,?,?,?,?,8.751,0.0,?,1
4.931,?,0.0,?,3.0,0.0,3.0,?,?,2.0,?,0.0,?,?,10.239,?,?,1.137,?,?,0.0,1.273,3.0,?,?,?,2.375,?,?,?,1.723,?,1.0,6.0,?,?,?,?,?,0.0,0.0,?
?,?,?,?,?,0.0,0.0,46.7,0.0,?,1.0,0.0,3.013,1.125,?,0.0,?,?,?,0.0,0.0,?,?,?,?,0.0,?,?,?,0.0,?,?,0.0,?,0.0,?,2.208,?,?,?,0.0,1
4.414,3.2496,0.0,0.0,1.0,0.0,0.0,38.5,?,0.0,?,0.0,2.883,?,9.183,0.0,?,?,0.0,0.0,?,1.253,?,0.0,?,?,?,-0.081,0.0,?,?,?,?,?,2.0,?,?,?,7.838,?,?,1
4.414,?,?,?,?,0.0,?,?,?,?,3.0,0.0,?,?,?,0.0,?,1.141,?,?,?,?,?,?,?,?,?,-0.081,?,0.0,?,0.0,1.0,?,?,?,2.381,?,?,?,?,?
?,3.223,0.0,0.0,1.0,0.0,?,?,?,?,?,?,?,0.802,?,0.0,0.998,?,?,0.0,?,1.256,1.0,0.0,0.0,0.0,?,?,?,?,0.975,0.0,?,?,?,?,?,2.0,7.834,?,0.0,?
5.003,3.0607,?,?,?,0.0,3.0,50.0,?,?,?,?,?,?,10.084,2.0,1.004,?,?,?,?,1.295,3.0,?,?,0.0,2.351,?,0.0,?,1.075,0.0,?,?,?,?,?,?,?,?,0.0,?
?,2.2477,1.0,0.0,?,0.0,4.0,?,?,0.0,?,?,3.678,?,?,?,?,?,0.0,?,?,?,6.0,?,0.0,?,2.414,0.0,?,?,?,?,?,?,?,?,?,1.0,?,0.0,0.0,?
?,?,2.0,?,?,0.0,0.0,?,?,?,?,?,?,?,?,8.0,1.002,1.136,?,0.0,0.0,?,?,?,?,?,?,?,0.0,0.0,3.196,?,0.0,5.0,0.0,4.699,?,?,?,?,0.0,?
?,2.2838,0.0,0.0,6.0,?,?,41.5,0.0,?,8.0,?,?,?,10.745,0.0,?,?,?,?,0.0,1.281,?,0.0,?,?,?,?,?,?,?,?,2.0,6.0,?,?,2.067,?,?,?,?,?
4.802,2.3043,?,?,?,0.0,?,45.0,?,0.0,4.0,0.0,?,?,10.181,?,?,?,?,?,0.0,1.438,?,?,0.0,?,?,-0.001,?,?,?,?,?,?,0.0,4.346,?,?,9.455,0.0,?,1
?,?,0.0,?,5.0,?,?,?,?,3.0,?,?,4.579,0.42,?,?,?,?,0.0,?,0.0,?,?,?,0.0,?,?,0.0,?,?,3.124,?,5.0,8.0,1.0,?,?,2.0,9.653,1.0,?,?
4.837,?,?,?,6.0,0.0,0.0,?,3.0,0.0,13.0,0.0,3.665,1.621,?,?,?,1.153,0.0,?,?,1.232,1.0,?,?,?,?,-0.001,?,?,2.315,0.0,?,3.0,2.0,?,?,?,?,?,?,?
?,?,?,?,?,?,3.0,?,0.0,0.0,?,0.0,3.49,?,?,0.0,?,?,?,?,?,1.313,?,0.0,?,?,?,0.001,?,0.0,2.096,?,?,2.0,?,?,?,1.0,?,?,0.0,1
4.971,?,2.0,0.0,0.0,0.0,3.0,52.0,?,0.0,0.0,?,?,0.648,10.338,0.0,?,?,?,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,9.118,0.0,?,?
3.618,?,?,?,0.0,?,0.0,44.4,?,?,?,?,?,?,?,0.0,0.983,?,0.0,?,?,1.476,1.0,0.0,?,0.0,?,?,?,0.0,0.579,?,0.0,?,0.0,4.034,1.967,0.0,?,?,?,?
5.0,3.5426,3.0,?,?,?,?,?,?,?,0.0,?,3.224,0.722,?,0.0,?,?,?,0.0,?,1.366,0.0,?,0.0,?,?,?,?,?,0.8,?,?,0.0,?,?,3.117,0.0,8.859,0.0,?,1
?,?,0.0,0.0,0.0,1.0,?,?,?,?,0.0,-1.343,4.603,?,11.367,?,?,?,?,0.0,?,?,?,?,0.0,?,?,?,?,52.856,3.435,?,?,?,?,?,2.25,0.0,9.275,?,?,?
?,2.9644,?,?,1.0,?,0.0,?,?,?,?,0.0,?,?,?,?,0.971,?,?,?,0.0,?,?,?,0.0,0.0,?,?,?,?,8.527,?,?,?,0.0,?,?,?,8.252,?,?,?
4.17,3.3271,?,?,0.0,0.0,?,?,0.0,?,?,0.116,?,0.971,?,0.0,?,1.183,1.0,?,0.0,?,?,?,?,0.0,?,0.419,0.0,0.0,1.542,?,0.0,?,?,?,?,?,?,0.0,?,?
5.382,?,?,?,?,2.0,?,44.4,2.0,?,?,0.0,3.648,?,10.84,?,?,1.229,?,?,2.0,1.046,?,?,0.0,0.0,?,0.001,?,?,?,?,?,?,?,?,?,?,8.673,0.0,?,?
?,3.4398,?,?,?,?,2.0,?,0.0,2.0,?,?,3.288,?,?,?,?,?,?,1.0,?,?,?,0.0,?,?,?,?,?,?,?,?,2.0,?,?,3.837,3.133,?,?,?,0.0,?
?,?,0.0,0.0,1.0,?,2.0,?,0.0,?,?,?,?,1.185,?,6.0,?,1.13,?,1.0,0.0,?,?,0.0,0.0,0.0,2.267,?,0.0,?,?,?,?,2.0,1.0,3.861,?,1.0,?,?,?,1
?,3.3148,?,0.0,1.0,?,?,?,?,?,?,0.0,?,1.273,9.947,?,?,?,?,?,?,?,1.0,?,?,?,?,-0.008,?,?,?,?,?,?,?,3.834,?,?,8.549,0.0,?,1
4.965,3.6023,?,?,?,?,?,38.9,1.0,?,?,?,3.375,1.16,?,?,?,1.132,?,?,?,?,?,0.0,?,?,?,?,?,20.439,?,?,?,2.0,?,?,?,1.0,?,?,?,?
4.856,3.0864,?,0.0,?,?,?,?,0.0,?,?,?,3.735,1.662,?,2.0,1.061,1.115,0.0,?,0.0,?,1.0,0.0,?,?,?,?,?,?,?,?,?,?,1.0,4.009,2.991,0.0,9.053,0.0,?,?
?,?,1.0,0.0,?,?,?,34.5,1.0,?,3.0,0.0,3.649,?,?,?,?,?,?,?,?,1.249,1.0,?,?,?,?,0.001,?,23.192,?,?,1.0,2.0,1.0,?,?,?,?,0.0,?,?
5.516,2.7057,1.0,?,2.0,?,4.0,?,0.0,?,4.0,0.0,?,?,?,?,?,?,0.0,0.0,?,?,?,0.0,?,?,?,?,?,?,2.676,0.0,?,4.0,?,4.738,2.681,?,?,?,?,1
?,?,?,?,3.0,0.0,3.0,?,?,?,?,?,?,1.618,10.32,3.0,?,?,?,?,?,1.283,1.0,0.0,1.0,?,2.292,0.001,?,11.247,2.902,?,?,2.0,?,?,2.599,2.0,?,?,?,1
?,2.3287,?,1.0,?,?,?,?,0.0,?,8.0,?,?,?,?,0.0,?,?,?,0.0,?,1.32,2.0,?,?,?,?,0.0,0.0,0.0,?,0.0,?,?,?,3.929,2.243,2.0,9.172,?,?,1
?,?,?,0.0,0.0,0.0,4.0,?,?,?,?,?,?,?,?,?,?,1.09,0.0,0.0,?,?,6.0,?,?,0.0,?,-0.001,?,0.0,?,?,?,?,0.0,?,1.859,?,8.609,?,0.0,?
?,?,3.0,?,2.0,1.0,?,?,?,?,?,?,3.998,?,?,?,?,?,0.0,?,0.0,1.287,3.0,?,0.0,0.0,?,?,0.0,?,?,?,0.0,?,?,?,3.123,?,9.436,?,?,?
5.715,2.0229,?,?,?,?,7.0,?,?,?,6.0,?,?,?,?,9.0,?,?,?,?,?,?,?,?,?,0.0,2.617,?,0.0,?,2.313,?,?,6.0,0.0,?,?,?,9.415,1.0,?,?
?,2.419,?,?,11.0,?,7.0,?,?,?,?,0.0,4.094,0.917,11.157,3.0,?,1.124,?,?,?,?,?,?,1.0,1.0,?,?,0.0,?,2.907,?,?,?,?,4.065,2.229,3.0,?,0.0,?,?
4.593,?,?,0.0,?,?,0.0,?,2.0,1.0,2.0,?,3.098,?,?,?,?,?,?,0.0,?,1.17,1.0,?,0.0,?,?,?,?,?,2.298,0.0,?,?,?,?,?,1.0,?,0.0,0.0,?
?,?,?,0.0,2.0,0.0,0.0,33.3,1.0,?,?,?,?,?,9.921,?,1.007,?,?,?,?,?,?,?,?,?,?,-0.008,?,10.844,1.945,?,0.0,?,?,3.904,2.515,2.0,?,?,0.0,1
?,1.9359,?,?,6.0,?,4.0,?,?,2.0,?,0.355,?,?,10.947,?,1.013,1.103,0.0,0.0,?,1.3,?,?,?,0.0,2.529,0.0,0.0,24.736,2.583,?,2.0,?,2.0,?,?,?,9.123,?,0.0,?
5.28,?,?,?,3.0,0.0,4.0,54.5,0.0,3.0,?,-0.647,4.44,0.636,11.127,?,1.022,1.092,?,?,?,1.327,?,?,?,0.0,?,?,1.0,25.24,?,1.0,?,?,?,6.881,?,1.0,?,?,1.0,1
?,?,?,1.0,?,0.0,?,?,?,?,?,?,4.393,?,?,4.0,?,?,?,1.0,0.0,1.289,2.0,?,?,?,?,0.0,?,?,5.285,0.0,?,?,?,4.09,?,6.0,9.674,?,2.0,?
?,2.6389,1.0,?,?,?,6.0,37.1,3.0,7.0,?,?,?,1.969,?,?,?,1.137,?,1.0,0.0,1.218,?,?,?,?,?,?,?,?,4.828,?,?,?,?,?,2.753,?,9.692,?,1.0,?
?,1.9985,1.0,?,?,0.0,9.0,?,0.0,4.0,3.0,?,?,?,11.207,?,?,1.097,?,?,0.0,?,7.0,1.0,?,0.0,2.558,?,1.0,?,?,?,?,2.0,?,?,?,?,11.671,?,1.0,1
?,2.0989,0.0,?,7.0,0.0,9.0,?,0.0,?,?,-1.693,?,0.82,11.288,18.0,?,?,?,1.0,?,?,?,?,?,?,2.583,0.0,?,48.901,?,?,?,?,3.0,4.061,2.887,2.0,?,?,?,?
5.32,?,0.0,0.0,2.0,1.0,?,?,?,?,?,1.361,3.454,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8.475,0.0,?,?
?,2.8657,3.0,?,?,0.0,?,20.0,?,0.0,?,?,3.134,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,?,1.732,?,?,?,?,0.0,?,?,?,4.118,?,0.0,?,0.0,3.0,?
3.414,?,2.0,?,0.0,0.0,?,25.0,?,0.0,0.0,0.0,4.047,1.0,?,?,1.014,1.116,?,?,?,1.5,0.0,1.0,?,?,?,-0.501,?,?,1.707,0.0,?,0.0,?,6.901,?,?,?,?,2.0,1
4.303,?,?,0.0,?,0.0,?,27.3,?,?,?,0.0,?,1.459,?,?,1.046,?,?,?,0.0,?,?,0.0,1.0,?,?,?,0.0,?,?,?,?,0.0,0.0,?,2.778,?,8.704,0.0,3.0,1
4.517,2.7655,0.0,0.0,?,0.0,1.0,?,?,?,?,0.0,?,1.409,9.391,0.0,0.976,1.129,?,0.0,?,?,?,?,?,0.0,?,?,0.0,?,?,0.0,1.0,?,?,?,?,?,?,0.0,?,?
5.461,2.7306,0.0,?,?,?,0.0,?,4.0,?,5.0,0.0,3.271,1.124,?,0.0,0.972,?,?,0.0,0.0,1.2,1.0,0.0,0.0,0.0,?,?,0.0,?,?,0.0,0.0,3.0,?,3.487,?,2.0,7.935,?,0.0,?
?,?,0.0,0.0,0.0,0.0,?,50.0,0.0,4.0,?,?,?,1.125,?,8.0,1.035,?,?,?,0.0,?,3.0,?,0.0,0.0,?,0.0,0.0,21.451,?,?,?,0.0,?,3.919,?,?,?,?,?,1
?,2.6956,?,0.0,?,0.0,2.0,43.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,8.71,?,?,?
5.014,?,1.0,0.0,?,?,?,?,0.0,?,?,0.0,?,?,10.384,0.0,?,?,0.0,?,?,1.419,?,0.0,?,?,2.469,?,?,0.0,1.305,0.0,?,0.0,?,?,1.885,?,9.171,0.0,0.0,1
?,3.3609,?,0.0,?,?,0.0,?,?,?,2.0,0.0,?,0.862,?,0.0,?,1.133,?,?,?,1.35,?,0.0,?,?,?,0.139,?,0.0,?,?,?,?,?,4.123,?,?,?,?,?,?
?,2.6497,?,0.0,?,?,?,?,1.0,?,?,-1.903,3.768,0.972,?,?,1.021,1.128,?,0.0,0.0,1.235,2.0,0.0,0.0,?,2.511,0.0,?,?,?,0.0,?,?,2.0,3.82,?,?,8.806,0.0,?,?
5.359,4.2584,?,0.0,0.0,?,?,?,9.0,0.0,?,?,3.51,1.842,?,?,0.96,1.141,0.0,0.0,0.0,1.256,?,0.0,?,?,?,?,?,?,?,0.0,0.0,0.0,?,?,1.724,?,8.212,?,?,1
5.0,?,?,?,?,1.0,0.0,?,3.0,?,0.0,?,2.388,0.722,9.657,0.0,0.97,1.161,?,0.0,0.0,1.176,?,?,0.0,0.0,?,?,0.0,?,0.8,?,?,?,2.0,3.224,2.25,?,?,0.0,0.0,1
4.214,?,0.0,?,?,?,?,?,?,0.0,0.0,0.0,?,?,8.755,0.0,0.979,?,0.0,?,?,?,?,0.0,?,0.0,1.902,?,0.0,0.0,2.052,?,0.0,?,?,?,?,2.0,6.918,?,?,1
3.802,?,?,?,2.0,?,0.0,20.0,2.0,0.0,?,?,?,1.95,?,0.0,?,?,0.0,?,?,?,?,?,0.0,?,1.848,?,?,?,?,?,?,4.0,5.0,2.937,2.357,?,?,?,0.0,1
?,2.906,0.0,?,?,?,?,?,2.0,?,0.0,0.0,3.063,2.322,?,?,?,?,0.0,?,?,?,0.0,0.0,?,?,1.919,?,?,?,4.086,?,?,?,?,?,2.2,4.0,?,?,?,?
5.086,3.6943,0.0,?,0.0,1.0,?,25.0,?,2.0,0.0,0.0,2.62,0.918,?,3.0,?,?,0.0,0.0,0.0,?,?,0.0,?,0.0,2.074,-0.23,?,0.0,?,?,?,?,?,?,2.792,0.0,7.266,0.0,?,?
3.802,?,0.0,0.0,?,?,?,21.1,?,?,?,0.0,2.734,1.95,?,0.0,?,?,?,0.0,?,?,?,?,?,?,?,?,0.0,?,2.885,?,?,3.0,4.0,2.946,?,?,?,0.0,?,1
3.973,2.8789,1.0,?,0.0,?,0.0,31.6,2.0,?,0.0,?,?,?,?,0.0,0.963,?,?,?,0.0,1.238,0.0,?,?,?,?,?,?,0.0,?,?,?,0.0,?,?,?,?,?,?,?,1
?,?,0.0,?,0.0,0.0,0.0,20.0,0.0,?,3.0,?,?,1.459,?,?,?,?,?,?,?,?,?,0.0,?,?,?,?,?,0.0,?,0.0,0.0,0.0,4.0,3.496,?,?,?,?,?,?
?,3.9147,4.0,?,0.0,0.0,0.0,31.3,3.0,?,?,?,?,3.777,10.56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,?,0.0,?,4.527,?,?,9.639,?,0.0,?
5.259,?,?,0.0,?,?,?,?,?,?,?,0.0,3.375,1.868,10.091,?,1.014,?,?,?,?,?,?,0.0,?,?,2.236,?,?,?,?,?,?,?,0.0,?,?,0.0,9.008,?,0.0,1
5.236,?,1.0,?,?,0.0,?,?,?,?,0.0,0.0,3.144,1.406,?,9.0,1.041,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,?,0.0,?,4.421,?,?,?,?,0.0,?
5.271,5.431,?,0.0,?,?,?,30.0,6.0,?,?,?,4.187,2.826,?,15.0,?,?,0.0,?,?,?,?,0.0,0.0,?,?,?,0.0,13.429,?,?,?,?,0.0,4.416,1.959,?,?,?,?,?
?,3.6865,2.0,?,?,0.0,0.0,30.5,3.0,0.0,0.0,?,3.88,?,10.387,0.0,?,?,0.0,0.0,0.0,?,?,?,1.0,0.0,?,0.0,?,?,?,0.0,?,?,0.0,?,?,?,?,?,1.0,?
?,?,0.0,?,2.0,?,?,?,1.0,0.0,5.0,0.0,?,0.881,?,0.0,?,?,0.0,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,0.0,?,4.0,4.0,?,2.333,?,?,0.0,0.0,?
?,?,0.0,?,2.0,?,3.0,?,2.0,?,?,?,?,?,?,?,0.976,?,0.0,0.0,?,?,?,0.0,?,?,2.246,?,0.0,0.0,1.06,0.0,?,2.0,2.0,3.704,?,?,?,?,0.0,1
4.83,?,?,0.0,?,0.0,4.0,?,0.0,?,?,?,?,1.039,?,?,?,1.126,0.0,?,?,?,?,?,?,0.0,?,?,?,0.0,3.774,0.0,?,?,0.0,3.718,1.904,2.0,?,?,0.0,1
?,?,?,?,2.0,0.0,2.0,39.1,?,2.0,?,?,3.399,?,?,?,1.008,?,?,?,?,?,1.0,0.0,0.0,?,2.288,?,?,?,?,0.0,1.0,?,?,3.733,2.667,?,?,?,?,?
?,3.8748,?,0.0,?,?,3.0,?,?,6.0,3.0,-3.157,3.707,?,10.498,?,1.092,1.129,?,?,0.0,?,1.0,?,0.0,0.0,?,?,?,?,?,0.0,?,2.0,2.0,?,?,1.0,?,?,?,?
?,1.8973,?,0.0,0.0,?,?,?,24.0,?,?,-2.385,?,?,?,40.0,?,1.129,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,56.39,?,?,?,0.0,?,3.897,2.266,0.0,?,?,0.0,?
?,?,?,?,?,0.0,?,33.3,?,3.0,2.0,0.0,3.564,?,?,6.0,?,?,?,?,0.0,?,?,0.0,?,?,?,0.004,?,21.363,?,?,2.0,?,?,?,?,?,?,?,?,?
5.385,?,2.0,0.0,?,?,?,33.3,?,3.0,?,0.0,3.745,?,?,6.0,1.048,?,?,?,0.0,?,1.0,?,1.0,?,?,?,?,?,1.693,?,3.0,2.0,?,?,?,1.0,?,0.0,1.0,1
?,?,?,0.0,?,0.0,?,?,?,4.0,?,?,3.884,?,10.806,12.0,?,?,0.0,?,?,1.275,?,0.0,0.0,0.0,?,0.0,?,24.186,2.731,0.0,?,?,2.0,?,?,?,?,?,0.0,?
?,2.2586,?,?,?,0.0,?,?,1.0,3.0,?,-0.589,3.389,?,?,8.0,?,?,0.0,0.0,?,1.195,3.0,?,0.0,?,2.441,?,0.0,?,1.197,?,0.0,?,0.0,3.686,?,?,8.289,0.0,?,?
?,?,1.0,?,6.0,?,0.0,?,?,0.0,?,?,?,?,10.219,?,?,1.137,0.0,?,0.0,?,2.0,0.0,0.0,?,?,0.0,0.0,0.0,3.872,?,0.0,?,2.0,?,1.75,?,?,?,?,?
?,1.9758,?,?,?,0.0,?,?,?,?,?,0.0,4.052,?,?,?,0.976,1.085,0.0,?,0.0,?,?,?,?,0.0,?,?,?,0.0,?,0.0,?,?,?,?,?,0.0,?,0.0,?,1
?,3.0431,10.0,?,0.0,0.0,?,52.2,?,?,?,0.0,?,0.719,11.156,4.0,?,?,0.0,?,?,1.583,?,1.0,?,?,2.485,?,1.0,0.0,3.176,0.0,?,0.0,?,6.99,2.217,?,13.877,?,?,?
5.493,?,?,?,0.0,6.0,?,?,?,?,?,?,4.889,?,?,12.0,0.974,1.125,?,0.0,?,?,4.0,0.0,?,0.0,?,?,?,0.0,?,?,?,0.0,3.0,3.956,?,0.0,?,0.0,?,?
?,?,0.0,?,2.0,?,?,?,4.0,0.0,?,0.0,4.328,?,?,?,?,?,0.0,?,?,?,?,0.0,?,1.0,2.431,?,?,?,?,0.0,2.0,4.0,1.0,?,1.903,?,?,0.0,0.0,?
5.645,2.6483,?,0.0,?,1.0,2.0,?,?,3.0,?,?,?,0.922,?,?,?,1.108,?,?,?,1.253,?,0.0,?,?,?,0.0,0.0,?,?,?,0.0,?,?,?,?,0.0,8.81,?,?,1
?,2.6779,?,0.0,2.0,?,6.0,?,?,6.0,?,?,?,?,11.255,?,?,1.121,0.0,?,?,1.244,?,0.0,0.0,0.0,?,?,?,?,4.149,0.0,?,4.0,6.0,?,?,2.0,10.25,0.0,?,1
