@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
?,?,?,0.0,4.0,?,?,34.5,?,?,4.0,?,?,1.45,10.639,?,1.043,?,?,2.0,0.0,?,1.0,?,?,0.0,?,0.0,0.0,?,?,0.0,3.0,4.0,1.0,?,3.265,2.0,9.052,0.0,?,1
4.732,3.3162,?,0.0,?,?,2.0,46.2,0.0,1.0,0.0,0.0,?,?,?,?,1.023,?,?,?,?,?,1.0,?,?,0.0,2.194,0.046,?,?,?,0.0,?,?,?,?,2.681,?,8.476,0.0,1.0,?
4.596,?,?,0.0,0.0,0.0,?,46.2,?,?,?,?,?,0.875,9.54,2.0,1.023,1.108,?,0.0,?,1.3,?,?,?,0.0,?,0.046,?,0.0,?,0.0,2.0,?,1.0,?,2.681,?,?,?,1.0,?
4.562,3.173,1.0,?,?,0.0,2.0,?,?,1.0,?,?,3.796,?,?,?,?,?,?,0.0,?,1.347,?,?,0.0,?,2.17,?,1.0,?,1.14,0.0,2.0,?,?,6.879,2.51,0.0,11.593,0.0,1.0,?
?,?,?,0.0,?,?,?,46.2,?,1.0,?,?,3.796,0.875,?,?,1.016,?,?,?,0.0,1.355,?,1.0,0.0,0.0,?,0.045,1.0,0.0,1.069,0.0,2.0,0.0,1.0,6.88,2.51,?,?,?,?,1
4.732,3.2896,1.0,?,?,?,2.0,46.2,?,?,?,0.0,?,0.875,?,?,?,?,0.0,0.0,0.0,?,?,1.0,0.0,0.0,?,0.045,?,?,0.854,0.0,2.0,?,1.0,6.88,2.51,?,11.593,?,?,1
?,?,?,0.0,0.0,0.0,?,45.5,?,?,?,?,?,?,9.896,?,1.021,?,0.0,?,0.0,1.412,?,?,?,0.0,2.208,0.001,0.0,0.0,4.243,?,?,?,?,10.695,?,0.0,?,?,?,1
?,3.3155,?,?,?,0.0,?,?,1.0,1.0,?,?,?,?,?,?,?,?,?,0.0,0.0,?,1.0,?,1.0,?,?,?,?,?,1.06,?,2.0,?,1.0,?,?,?,8.562,?,1.0,1
4.807,3.3875,?,0.0,?,0.0,3.0,?,0.0,?,0.0,?,3.462,?,9.833,2.0,?,1.103,?,0.0,0.0,1.317,?,?,?,0.0,2.246,-0.026,?,0.0,1.06,0.0,?,0.0,?,?,?,?,?,?,?,1
?,3.3439,2.0,?,?,?,3.0,46.2,0.0,?,0.0,?,4.264,0.881,9.833,?,1.034,?,0.0,0.0,0.0,1.415,1.0,?,?,?,2.246,?,1.0,0.0,?,0.0,3.0,?,?,6.892,2.5,?,?,0.0,?,?
?,?,?,?,?,?,3.0,46.2,?,1.0,0.0,0.0,3.462,?,9.863,2.0,?,?,0.0,?,?,?,?,?,?,?,?,-0.026,0.0,0.0,0.95,0.0,3.0,0.0,?,?,?,?,?,0.0,?,1
4.912,3.4781,?,?,0.0,?,?,46.2,?,1.0,?,?,?,?,9.863,?,?,?,0.0,0.0,0.0,1.317,1.0,0.0,?,?,2.264,-0.026,0.0,?,0.95,0.0,3.0,?,?,4.032,2.802,?,8.872,?,2.0,?
?,3.3873,?,?,0.0,0.0,3.0,?,?,?,?,0.0,?,0.881,?,2.0,?,?,?,0.0,0.0,?,1.0,0.0,1.0,0.0,?,?,?,0.0,1.06,0.0,3.0,0.0,?,?,2.802,0.0,?,?,?,?
?,?,?,0.0,?,0.0,3.0,46.2,?,1.0,0.0,0.0,3.462,?,9.803,?,?,?,?,0.0,0.0,?,1.0,?,?,0.0,?,?,?,?,0.95,?,?,0.0,?,?,?,0.0,8.868,?,2.0,?
5.071,3.8133,2.0,0.0,?,0.0,?,40.0,?,3.0,2.0,?,?,1.124,?,6.0,?,1.123,?,?,?,?,?,?,1.0,?,2.353,0.005,0.0,20.509,1.513,?,?,2.0,?,4.076,?,?,?,0.0,2.0,1
?,?,?,0.0,0.0,?,?,?,?,?,0.0,?,?,0.0,10.054,?,0.983,1.107,?,0.0,0.0,1.296,2.0,?,0.0,0.0,2.194,?,?,?,?,?,0.0,0.0,0.0,?,?,?,?,0.0,0.0,1
?,?,0.0,0.0,?,0.0,?,?,?,1.0,?,?,3.579,0.544,10.193,4.0,0.989,?,0.0,?,?,1.313,?,?,?,?,?,?,0.0,11.846,2.627,0.0,?,0.0,?,?,2.286,?,8.63,?,?,?
4.641,?,?,0.0,4.0,0.0,?,?,?,0.0,4.0,?,3.292,1.261,9.714,?,1.006,1.101,0.0,?,?,?,?,?,?,?,?,0.015,?,0.0,1.783,0.0,0.0,2.0,?,3.726,?,2.0,8.435,?,?,?
5.267,3.9658,4.0,0.0,?,0.0,?,?,?,?,4.0,?,?,1.197,10.51,0.0,?,?,0.0,?,0.0,1.402,1.0,0.0,?,0.0,2.438,0.001,0.0,?,1.254,?,4.0,?,?,4.254,3.103,?,?,0.0,?,?
?,3.0922,?,0.0,4.0,?,?,?,0.0,?,?,?,?,?,10.363,?,1.037,1.135,?,0.0,?,?,?,0.0,?,0.0,?,?,0.0,11.353,3.18,0.0,?,?,1.0,4.051,?,?,9.113,?,?,1
?,?,5.0,?,7.0,?,?,?,?,?,?,-0.656,4.622,0.824,?,?,1.056,1.108,0.0,0.0,?,?,3.0,?,?,0.0,?,?,?,?,5.31,?,?,4.0,?,?,2.823,2.0,?,0.0,4.0,1
4.994,?,0.0,0.0,?,?,?,?,?,2.0,1.0,-0.425,3.582,?,10.269,?,?,?,?,?,0.0,?,?,?,?,0.0,?,-0.001,?,?,2.668,?,1.0,0.0,1.0,?,?,1.0,8.49,0.0,?,1
?,3.2319,?,0.0,?,?,2.0,?,?,2.0,?,?,?,?,10.222,?,0.998,?,?,?,?,1.222,1.0,0.0,0.0,0.0,?,?,0.0,?,?,0.0,?,0.0,1.0,3.713,?,?,?,0.0,?,1
4.872,3.4872,0.0,?,2.0,?,3.0,47.4,?,?,5.0,0.0,3.533,?,10.05,?,?,?,0.0,?,?,?,1.0,0.0,?,?,2.294,?,0.0,?,?,0.0,?,?,0.0,3.783,2.923,?,8.667,?,?,?
?,?,?,0.0,0.0,0.0,?,33.3,?,0.0,?,?,2.843,1.125,?,?,0.961,?,?,?,0.0,?,1.0,?,?,?,2.136,0.034,0.0,?,1.481,1.0,?,0.0,0.0,3.15,1.542,?,?,0.0,0.0,1
4.0,2.0,0.0,0.0,?,?,0.0,?,?,?,?,0.0,?,?,?,0.0,0.961,1.138,0.0,?,0.0,?,1.0,0.0,?,?,2.0,0.103,?,?,?,0.0,?,?,0.0,3.003,?,0.0,6.76,0.0,?,?
4.0,2.2551,?,0.0,?,0.0,0.0,37.5,?,0.0,?,?,2.618,0.0,8.623,0.0,0.964,1.13,?,0.0,?,?,1.0,0.0,0.0,0.0,?,?,0.0,?,?,0.0,?,0.0,0.0,3.175,?,?,?,?,?,?
5.236,2.8937,?,?,?,?,0.0,33.3,?,0.0,0.0,?,5.031,0.799,?,?,1.043,?,?,0.0,0.0,?,?,1.0,1.0,0.0,?,0.004,1.0,?,?,?,0.0,?,?,?,2.155,0.0,?,?,?,?
4.414,2.1712,1.0,?,0.0,?,?,33.3,0.0,?,?,?,2.995,?,?,0.0,0.979,?,0.0,?,0.0,1.23,?,?,?,?,?,?,0.0,?,?,?,0.0,?,?,3.658,1.849,0.0,7.988,?,?,1
4.814,?,?,?,?,0.0,0.0,33.3,?,0.0,?,?,?,?,?,?,0.999,1.112,0.0,0.0,0.0,?,1.0,?,0.0,?,2.247,0.003,?,?,1.244,?,?,0.0,0.0,?,1.861,0.0,?,0.0,4.0,?
5.401,3.3983,?,0.0,0.0,0.0,6.0,?,?,1.0,0.0,0.0,4.883,?,?,?,?,1.12,?,0.0,0.0,?,?,?,?,0.0,2.466,?,?,0.0,?,?,?,0.0,0.0,?,2.159,?,14.019,?,?,1
5.276,?,?,0.0,1.0,0.0,?,31.0,?,5.0,3.0,?,3.931,?,10.742,12.0,?,1.127,0.0,?,0.0,?,1.0,?,0.0,?,2.357,?,0.0,21.265,?,?,2.0,?,0.0,?,?,?,?,?,?,?
?,?,?,0.0,?,?,?,46.2,?,1.0,?,0.0,?,0.799,?,2.0,1.086,?,0.0,?,?,?,?,1.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,5.0,1
5.459,?,?,?,?,?,4.0,37.5,6.0,3.0,0.0,?,?,?,11.1,?,?,1.13,0.0,?,0.0,1.233,?,?,?,0.0,?,?,?,11.22,1.737,?,?,?,2.0,3.883,?,0.0,?,?,?,?
?,3.5985,5.0,0.0,0.0,0.0,4.0,35.7,0.0,?,?,-0.016,4.233,1.846,10.866,?,?,?,0.0,?,0.0,1.297,?,?,1.0,?,?,0.0,?,11.888,?,?,3.0,?,?,?,?,0.0,?,0.0,4.0,1
?,2.343,?,?,?,?,3.0,?,?,0.0,0.0,?,?,?,?,0.0,?,1.104,0.0,0.0,?,?,?,?,?,0.0,2.307,-0.001,?,?,2.434,0.0,?,?,0.0,?,?,0.0,?,0.0,?,1
5.114,2.4193,0.0,?,0.0,?,?,?,?,?,0.0,?,?,0.703,10.497,0.0,0.969,1.11,0.0,?,?,1.324,2.0,0.0,?,0.0,2.374,?,?,0.0,?,?,?,0.0,0.0,?,?,0.0,?,?,?,1
4.732,2.1649,0.0,?,?,?,?,44.8,0.0,?,?,0.0,3.617,0.648,?,?,?,1.12,0.0,?,0.0,?,2.0,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,2.144,2.0,8.636,?,0.0,?
?,?,?,0.0,?,1.0,?,45.0,0.0,?,?,?,3.889,?,?,4.0,0.987,?,?,?,0.0,?,3.0,?,?,0.0,2.488,?,?,0.0,?,0.0,2.0,?,?,?,2.171,0.0,8.859,?,?,?
4.961,2.4328,?,?,?,?,?,?,?,?,?,?,3.947,?,?,?,1.022,?,0.0,0.0,0.0,?,2.0,?,1.0,?,?,0.0,?,0.0,3.001,0.0,?,?,2.0,?,2.572,0.0,?,?,?,?
5.221,2.7448,6.0,?,0.0,0.0,10.0,48.1,0.0,2.0,0.0,0.0,?,?,10.991,?,1.07,1.095,0.0,0.0,?,1.336,?,0.0,?,?,?,0.0,0.0,?,?,0.0,8.0,0.0,?,?,?,0.0,?,0.0,6.0,?
?,?,?,0.0,2.0,0.0,6.0,44.8,?,?,4.0,0.0,3.936,0.732,?,?,?,1.116,?,0.0,0.0,1.32,2.0,0.0,?,?,2.329,0.0,0.0,?,?,0.0,4.0,?,?,3.954,?,?,?,?,2.0,?
?,2.605,0.0,0.0,0.0,2.0,8.0,?,8.0,2.0,?,0.0,?,?,?,?,?,?,0.0,?,?,1.277,2.0,0.0,0.0,?,2.459,?,?,0.0,?,0.0,2.0,0.0,?,3.872,?,?,9.14,?,?,?
?,?,0.0,?,?,?,?,?,2.0,?,6.0,0.0,?,0.732,10.577,0.0,0.97,1.145,?,0.0,0.0,?,2.0,0.0,?,?,?,0.0,0.0,?,3.219,4.0,0.0,4.0,?,?,1.794,?,?,?,0.0,?
5.511,2.4453,0.0,0.0,0.0,?,4.0,?,2.0,2.0,?,0.0,3.741,?,10.806,4.0,?,1.113,?,?,?,?,?,?,?,?,2.42,0.0,?,?,2.731,0.0,?,0.0,2.0,3.785,2.348,?,8.784,0.0,0.0,?
5.076,1.9467,0.0,0.0,0.0,0.0,4.0,?,1.0,3.0,?,-0.185,4.049,?,?,?,0.989,?,?,?,?,1.25,?,?,?,?,?,?,?,12.363,5.623,?,?,0.0,1.0,?,2.222,0.0,?,0.0,0.0,?
5.656,2.6715,2.0,0.0,?,1.0,?,45.7,?,3.0,0.0,?,?,1.33,10.978,9.0,?,1.11,0.0,0.0,0.0,?,2.0,?,1.0,?,?,?,0.0,?,?,?,?,0.0,1.0,3.944,?,0.0,9.362,?,2.0,1
?,?,4.0,?,0.0,1.0,8.0,?,2.0,2.0,?,0.0,5.001,0.74,?,4.0,?,1.094,?,0.0,?,?,?,?,?,?,2.475,0.0,1.0,?,2.978,0.0,6.0,0.0,?,?,?,0.0,?,0.0,4.0,1
5.003,?,?,0.0,?,?,3.0,?,0.0,?,3.0,?,3.347,?,?,?,?,1.108,0.0,?,0.0,?,3.0,?,0.0,?,2.351,?,0.0,?,1.075,?,1.0,?,2.0,?,2.091,1.0,8.48,?,0.0,?
?,?,0.0,?,?,0.0,4.0,?,0.0,?,?,?,3.429,?,?,?,0.988,1.121,?,?,?,1.301,?,?,0.0,0.0,?,?,?,?,1.128,0.0,?,4.0,?,3.918,?,2.0,?,0.0,?,1
5.119,?,?,?,6.0,0.0,?,45.5,?,0.0,6.0,?,?,0.73,?,0.0,?,1.121,?,?,?,1.302,?,0.0,?,0.0,2.394,?,0.0,0.0,?,?,?,4.0,?,?,2.222,?,?,0.0,?,1
?,?,?,0.0,3.0,?,?,53.3,?,0.0,4.0,?,?,0.0,10.465,?,0.98,?,?,?,0.0,?,?,0.0,0.0,?,2.359,?,0.0,0.0,?,?,2.0,4.0,?,?,?,1.0,?,0.0,0.0,?
?,3.0834,?,?,?,0.0,5.0,52.6,0.0,?,?,0.0,?,?,10.418,?,?,?,?,0.0,?,1.337,3.0,?,?,?,?,?,0.0,0.0,1.085,?,?,0.0,1.0,?,?,0.0,9.163,0.0,2.0,?
4.861,2.4143,?,?,?,0.0,2.0,45.5,0.0,0.0,?,0.0,?,0.0,?,?,?,?,?,?,?,1.3,?,0.0,?,0.0,?,?,?,?,?,?,0.0,0.0,0.0,?,1.733,0.0,?,?,0.0,1
4.802,?,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,?,0.0,0.967,1.119,0.0,0.0,0.0,?,?,?,0.0,0.0,2.323,?,0.0,?,?,?,0.0,?,0.0,?,?,?,?,0.0,0.0,1
4.783,?,?,0.0,?,0.0,0.0,?,1.0,0.0,0.0,1.669,3.072,?,9.982,?,?,?,?,0.0,0.0,1.324,?,?,0.0,0.0,?,?,0.0,0.0,1.358,?,?,?,?,3.594,1.704,?,?,0.0,?,1
5.0,2.039,0.0,0.0,0.0,?,?,45.5,?,?,?,?,3.196,0.0,?,?,0.968,?,?,?,?,1.35,6.0,0.0,0.0,?,?,0.003,?,0.0,0.912,4.0,0.0,?,?,3.633,1.633,0.0,8.066,?,0.0,?
?,2.4062,?,0.0,3.0,?,5.0,?,?,?,3.0,-0.309,3.801,?,?,8.0,?,?,0.0,0.0,?,1.298,?,0.0,?,0.0,2.518,?,0.0,24.44,1.322,?,?,2.0,?,3.966,2.569,?,?,0.0,?,1
4.88,2.4429,?,0.0,0.0,0.0,?,50.0,0.0,2.0,0.0,?,3.578,?,?,?,?,?,0.0,0.0,?,?,?,0.0,0.0,0.0,?,-0.001,0.0,0.0,?,0.0,?,0.0,?,?,2.476,?,8.634,?,0.0,?
?,?,?,?,0.0,1.0,2.0,?,?,?,?,1.199,3.776,?,?,?,0.969,?,0.0,0.0,?,1.317,?,?,0.0,?,?,0.0,0.0,?,3.601,?,?,?,0.0,?,1.931,0.0,?,?,0.0,?
?,?,0.0,0.0,?,?,8.0,42.3,?,4.0,?,0.0,?,0.596,?,?,0.996,?,?,0.0,?,?,?,?,0.0,0.0,?,0.0,?,0.0,3.93,0.0,?,0.0,0.0,3.882,?,?,?,0.0,?,?
?,2.2543,?,?,3.0,0.0,3.0,53.8,?,?,?,?,3.666,?,10.423,?,?,?,?,0.0,?,1.354,4.0,?,0.0,?,2.417,?,?,0.0,2.345,0.0,?,4.0,1.0,3.942,?,1.0,?,?,0.0,1
4.802,2.6247,0.0,?,4.0,0.0,?,?,?,?,?,-0.538,?,1.489,?,?,1.027,?,?,?,?,?,?,?,0.0,1.0,2.386,-0.001,0.0,?,?,0.0,0.0,?,?,3.936,?,3.0,8.751,0.0,0.0,?
?,?,0.0,?,3.0,0.0,?,41.2,0.0,?,?,?,?,?,10.239,4.0,1.05,?,0.0,?,?,1.273,3.0,?,0.0,?,?,?,?,20.668,1.723,?,?,6.0,?,?,2.875,?,8.841,0.0,0.0,1
4.499,?,0.0,?,?,?,0.0,46.7,?,?,?,?,?,1.125,?,?,0.984,1.116,?,?,?,?,?,?,0.0,0.0,?,0.045,?,?,?,0.0,?,2.0,?,3.599,?,1.0,?,?,?,?
?,?,0.0,?,1.0,0.0,?,38.5,?,0.0,3.0,?,?,?,9.183,?,?,1.141,?,0.0,?,1.253,?,0.0,?,0.0,2.101,?,?,?,0.975,?,0.0,3.0,2.0,3.587,?,?,7.838,0.0,?,?
4.414,?,0.0,?,?,0.0,0.0,?,0.0,0.0,?,?,2.883,0.802,9.183,0.0,0.998,1.141,?,0.0,0.0,1.252,1.0,?,0.0,?,2.101,-0.081,0.0,0.0,?,?,?,4.0,2.0,3.579,?,?,?,0.0,0.0,?
?,3.223,?,?,?,0.0,?,?,?,?,2.0,0.0,?,0.802,?,?,0.998,?,?,?,0.0,?,?,0.0,?,?,?,?,?,0.0,?,?,?,?,?,3.581,?,?,7.834,?,?,?
?,?,0.0,?,?,?,?,?,?,?,3.0,?,3.367,?,10.084,?,1.004,?,?,?,?,1.295,3.0,0.0,0.0,?,2.351,?,?,0.0,1.075,0.0,?,3.0,1.0,3.895,2.364,1.0,?,0.0,?,?
?,2.2477,?,?,?,0.0,?,52.2,?,?,4.0,?,?,0.0,10.4,?,?,1.09,0.0,0.0,0.0,?,?,0.0,0.0,1.0,2.414,0.0,0.0,0.0,?,?,4.0,4.0,?,?,1.929,?,8.933,0.0,0.0,?
?,3.4786,?,0.0,1.0,0.0,0.0,?,?,3.0,6.0,0.0,3.963,1.958,?,?,1.002,1.136,0.0,?,?,?,1.0,0.0,0.0,?,?,?,0.0,?,?,?,0.0,5.0,0.0,?,2.227,2.0,?,?,?,1
5.0,?,0.0,?,?,0.0,4.0,41.5,0.0,?,?,?,3.887,1.048,?,0.0,0.982,1.128,0.0,0.0,0.0,?,?,?,0.0,?,?,0.0,0.0,0.0,?,?,?,?,1.0,3.796,2.067,3.0,8.919,0.0,0.0,?
?,?,3.0,?,?,?,?,45.0,?,0.0,4.0,0.0,3.86,1.632,10.181,?,?,1.079,?,?,0.0,1.438,?,0.0,?,?,?,-0.001,?,?,?,?,?,?,0.0,?,?,?,?,?,?,1
?,1.4888,0.0,0.0,5.0,1.0,10.0,?,1.0,?,9.0,?,?,0.42,11.693,14.0,?,?,0.0,?,0.0,?,?,?,?,1.0,?,0.0,0.0,13.296,3.124,?,5.0,8.0,?,?,2.024,?,?,?,?,?
?,3.2718,1.0,0.0,6.0,?,?,28.1,?,0.0,13.0,?,3.665,1.621,?,0.0,?,1.153,0.0,0.0,0.0,?,?,?,0.0,0.0,2.307,-0.001,0.0,?,2.315,?,?,3.0,2.0,?,?,?,?,0.0,?,1
?,?,0.0,?,3.0,?,3.0,50.0,?,?,3.0,?,?,0.569,10.158,?,0.98,1.107,?,?,0.0,1.313,2.0,0.0,?,0.0,?,0.001,?,0.0,2.096,?,?,2.0,?,3.765,2.077,?,8.528,?,0.0,?
?,?,2.0,?,?,0.0,?,52.0,0.0,?,?,?,?,?,?,?,0.998,1.095,0.0,0.0,?,?,?,?,?,?,2.322,0.0,?,?,?,?,?,?,?,?,?,?,?,?,2.0,1
?,3.2048,1.0,?,?,0.0,?,?,?,?,?,?,2.816,?,8.412,0.0,?,?,0.0,?,?,1.476,1.0,0.0,?,?,2.0,?,0.0,0.0,0.579,0.0,0.0,0.0,0.0,?,1.967,?,8.415,0.0,0.0,?
5.0,?,3.0,0.0,0.0,?,0.0,?,?,0.0,?,0.0,3.224,0.722,9.657,0.0,1.078,?,0.0,?,1.0,1.366,?,0.0,0.0,?,?,0.389,0.0,0.0,?,0.0,0.0,?,?,4.227,3.117,0.0,?,?,3.0,?
?,6.9923,?,0.0,?,1.0,?,?,8.0,?,?,?,4.603,?,?,32.0,?,1.14,?,?,0.0,?,0.0,?,?,0.0,?,?,?,?,?,?,0.0,0.0,0.0,?,?,?,?,?,?,1
?,?,0.0,0.0,?,?,?,32.8,1.0,?,1.0,?,3.799,?,?,?,0.971,1.141,?,0.0,0.0,?,?,0.0,?,0.0,1.98,?,?,?,8.527,?,?,1.0,0.0,3.359,1.905,?,8.252,?,?,1
4.17,?,1.0,?,?,0.0,?,10.0,0.0,?,0.0,?,2.767,?,8.597,?,1.027,?,?,?,?,1.193,?,0.0,?,0.0,1.848,?,0.0,?,1.542,0.0,?,1.0,?,?,3.167,3.0,8.14,?,0.0,1
5.382,3.4093,?,?,0.0,?,2.0,?,2.0,0.0,0.0,?,3.648,?,?,?,1.139,?,?,0.0,2.0,?,1.0,0.0,0.0,0.0,2.381,0.001,0.0,0.0,2.219,0.0,0.0,?,0.0,3.809,4.417,?,?,0.0,6.0,1
?,?,?,0.0,2.0,?,?,?,?,?,?,0.0,?,1.185,9.882,?,1.039,1.14,?,?,?,?,1.0,?,0.0,?,?,?,?,?,?,?,2.0,?,2.0,?,?,2.0,8.506,?,?,1
4.923,?,0.0,?,?,0.0,2.0,?,0.0,3.0,2.0,?,?,1.185,9.911,6.0,1.057,?,0.0,1.0,?,1.213,1.0,0.0,0.0,0.0,?,?,?,?,1.563,?,?,2.0,?,3.861,?,?,8.518,?,0.0,1
?,3.3148,0.0,0.0,?,0.0,?,38.9,0.0,?,2.0,0.0,?,?,?,6.0,?,1.132,0.0,?,0.0,?,1.0,?,?,0.0,?,-0.008,?,20.331,?,0.0,2.0,2.0,0.0,?,2.985,?,8.549,0.0,?,?
4.965,?,0.0,?,2.0,?,?,38.9,?,?,2.0,0.0,3.375,1.16,10.099,6.0,1.041,1.132,0.0,1.0,?,1.218,?,0.0,?,0.0,?,-0.008,?,20.439,1.553,?,?,?,1.0,?,?,1.0,8.601,?,0.0,1
4.856,?,2.0,?,0.0,?,?,?,?,?,0.0,-1.05,3.735,1.662,10.15,2.0,?,?,0.0,?,0.0,?,?,?,1.0,0.0,2.281,-0.002,0.0,10.157,?,?,?,0.0,1.0,?,2.991,0.0,9.053,0.0,?,?
5.372,2.8994,1.0,?,3.0,0.0,1.0,34.5,?,2.0,?,0.0,3.649,2.108,10.403,?,1.001,?,0.0,?,0.0,?,?,?,0.0,0.0,?,?,0.0,23.192,3.163,?,1.0,2.0,1.0,4.705,2.542,?,9.481,0.0,?,1
?,2.7057,1.0,?,2.0,0.0,4.0,41.4,0.0,?,?,0.0,3.872,0.732,10.806,?,?,?,0.0,?,?,?,?,?,?,0.0,2.426,0.0,0.0,?,?,0.0,4.0,4.0,4.0,4.738,?,2.0,?,0.0,?,1
4.862,3.0744,?,0.0,3.0,?,?,?,?,1.0,5.0,?,?,?,?,?,1.025,?,0.0,?,?,1.283,?,?,1.0,?,2.292,0.001,?,11.247,2.902,0.0,3.0,2.0,?,4.051,2.599,2.0,?,?,?,?
4.845,?,?,?,6.0,0.0,4.0,46.2,?,0.0,?,0.0,?,0.625,?,0.0,?,?,?,?,?,1.32,?,?,1.0,?,?,?,?,?,3.574,0.0,?,6.0,?,3.929,?,?,9.172,0.0,?,1
?,?,?,0.0,0.0,?,4.0,56.5,?,?,0.0,0.0,?,0.0,?,0.0,?,?,0.0,0.0,?,?,?,0.0,?,?,?,-0.001,0.0,?,?,?,?,0.0,?,?,1.859,0.0,?,0.0,?,1
?,2.6152,3.0,?,2.0,1.0,2.0,45.0,0.0,?,?,?,?,1.274,10.841,?,1.082,1.116,?,?,?,1.287,?,?,0.0,0.0,2.497,?,0.0,23.37,?,0.0,0.0,?,0.0,?,3.123,?,9.436,?,3.0,1
?,?,?,?,4.0,1.0,7.0,43.3,0.0,2.0,?,-0.299,?,?,?,9.0,0.991,1.122,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,?,1.0,3.0,6.0,?,3.97,?,3.0,9.415,?,0.0,1
?,?,1.0,2.0,11.0,?,7.0,?,4.0,?,?,0.0,4.094,?,?,3.0,1.001,?,0.0,?,?,1.303,?,?,?,?,?,?,?,?,?,?,3.0,10.0,?,4.065,2.229,?,9.38,?,1.0,?
4.593,2.3348,0.0,?,?,0.0,?,?,?,?,?,?,?,1.461,9.665,0.0,?,1.149,?,0.0,0.0,1.17,1.0,?,?,?,2.175,?,?,?,2.298,0.0,0.0,?,?,?,1.833,1.0,?,0.0,?,?
4.768,2.808,?,?,?,0.0,?,?,?,?,?,?,?,?,?,2.0,?,?,0.0,0.0,?,1.278,1.0,0.0,?,?,?,-0.008,0.0,10.844,1.945,0.0,?,?,?,?,2.515,?,?,?,?,?
?,?,?,?,6.0,0.0,?,53.3,0.0,2.0,6.0,0.355,?,0.548,?,?,1.013,?,?,0.0,?,?,?,0.0,0.0,?,?,?,0.0,24.736,2.583,0.0,2.0,?,?,3.945,?,?,?,?,0.0,1
5.28,?,1.0,0.0,?,?,?,54.5,0.0,?,5.0,-0.647,?,?,?,?,?,?,?,?,?,1.327,6.0,1.0,0.0,0.0,2.551,0.0,1.0,?,?,1.0,?,4.0,?,6.881,2.525,1.0,11.664,?,1.0,1
5.054,?,2.0,?,8.0,?,6.0,42.9,0.0,2.0,16.0,0.0,4.393,1.709,?,4.0,1.032,?,?,?,?,?,?,0.0,?,?,2.374,?,?,?,?,?,6.0,?,0.0,?,?,6.0,9.674,?,?,1
5.003,2.6389,?,1.0,?,?,?,?,3.0,7.0,?,?,?,1.969,11.22,8.0,?,?,?,1.0,?,?,2.0,0.0,1.0,0.0,2.38,0.0,0.0,56.27,4.828,?,6.0,15.0,?,3.992,?,5.0,?,?,1.0,?
?,1.9985,?,?,4.0,0.0,9.0,52.6,?,4.0,?,?,?,?,11.207,?,?,1.097,0.0,0.0,0.0,?,7.0,?,0.0,?,?,0.0,1.0,?,?,0.0,?,2.0,3.0,6.879,2.561,1.0,11.671,0.0,?,?
?,2.0989,?,?,7.0,?,9.0,?,0.0,?,?,?,4.31,?,?,?,?,?,?,1.0,?,1.261,?,0.0,?,?,?,0.0,0.0,48.901,?,0.0,?,6.0,3.0,4.061,?,?,9.531,0.0,?,?
5.32,?,0.0,0.0,?,?,2.0,?,?,0.0,?,?,?,0.773,10.617,?,0.975,1.122,0.0,0.0,0.0,?,3.0,?,0.0,?,2.428,?,0.0,?,?,1.0,?,?,1.0,?,?,?,8.475,0.0,?,1
4.0,?,3.0,?,?,?,0.0,?,?,0.0,0.0,0.0,?,?,?,?,1.148,1.132,?,0.0,?,1.376,?,?,0.0,0.0,?,-0.636,0.0,0.0,1.0,0.0,0.0,?,0.0,?,?,0.0,8.732,0.0,?,?
?,2.1303,?,?,?,?,?,25.0,2.0,0.0,0.0,?,?,1.0,7.408,?,?,?,0.0,0.0,0.0,1.5,0.0,1.0,?,?,1.618,-0.501,0.0,?,?,?,?,?,?,6.901,?,0.0,?,0.0,?,1
?,?,?,0.0,?,0.0,0.0,27.3,?,?,?,?,3.295,?,8.815,0.0,1.046,?,?,?,0.0,1.28,0.0,0.0,?,0.0,1.932,-0.226,?,?,?,0.0,0.0,?,0.0,?,2.778,0.0,?,0.0,?,?
4.517,2.7655,0.0,0.0,?,0.0,?,40.0,?,0.0,?,?,3.073,?,?,?,?,1.129,0.0,?,0.0,1.264,?,?,0.0,0.0,?,-0.024,0.0,0.0,?,0.0,1.0,3.0,1.0,?,?,1.0,?,?,?,?
