@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
7.3,?,0.37,14.3,0.063,48.0,?,0.9978,2.89,?,9.0,?,?
?,0.22,0.37,?,?,48.0,?,?,2.89,?,9.0,6.0,2
6.1,0.36,0.33,1.1,?,?,169.0,?,3.15,?,9.5,?,2
?,?,0.39,1.4,0.05,?,152.0,0.994,?,0.42,?,?,2
6.9,0.24,?,4.7,0.04,?,?,0.9935,?,?,?,?,?
6.4,0.24,0.32,14.9,0.047,?,?,0.9968,3.28,0.5,?,6.0,2
7.1,?,0.14,?,0.055,24.0,?,0.9941,3.15,?,8.9,?,?
6.8,0.15,0.3,?,?,?,?,0.9942,3.4,0.39,?,?,2
7.3,0.22,?,14.3,?,?,?,0.9978,?,0.38,9.0,?,?
?,?,?,?,?,18.0,102.0,0.9923,?,0.42,11.4,?,2
?,0.26,0.32,3.5,?,?,?,?,3.4,0.71,12.3,?,2
6.0,0.18,?,?,0.089,40.0,143.0,?,?,0.62,10.8,6.0,?
?,?,?,1.0,0.053,?,148.0,?,3.12,?,9.4,?,?
?,0.29,0.48,2.3,?,?,178.0,0.9931,3.17,?,10.6,6.0,2
?,0.39,0.35,12.5,?,26.0,72.0,?,3.17,0.29,11.6,?,?
6.9,?,0.21,1.0,0.053,?,148.0,?,3.12,?,?,?,2
7.7,?,?,2.3,0.049,36.0,?,0.9931,3.17,0.64,10.6,?,2
?,0.905,0.19,?,0.048,17.0,204.0,0.9934,3.34,?,?,5.0,2
?,0.27,0.27,?,0.048,?,149.0,0.9936,?,0.51,?,6.0,?
?,0.33,?,1.6,0.027,?,?,0.9893,3.51,0.38,?,?,?
?,?,?,1.6,0.027,?,89.0,0.9893,3.51,0.38,12.5,?,2
6.4,?,0.28,1.5,0.037,12.0,?,0.9919,?,0.51,?,7.0,?
?,0.2,0.44,?,0.045,?,98.0,0.9924,?,0.46,10.0,?,2
5.7,0.32,0.5,?,0.049,17.0,155.0,0.9927,?,?,?,?,2
?,0.31,?,?,0.037,12.0,119.0,?,3.32,?,10.4,?,2
7.3,0.2,0.44,?,?,21.0,?,0.9924,3.15,?,?,7.0,?
7.2,0.28,0.26,?,0.046,48.0,179.0,?,?,0.52,?,6.0,2
7.5,?,?,?,0.051,?,?,0.9969,?,0.53,9.2,?,?
7.2,0.27,?,?,?,?,?,0.9936,?,?,9.2,6.0,2
6.0,0.36,?,3.2,0.027,20.0,?,0.991,?,?,11.3,7.0,?
5.1,?,?,?,?,?,?,?,3.51,0.38,?,7.0,2
5.0,?,0.56,?,?,?,?,0.9906,?,0.39,?,?,2
6.3,?,?,?,0.04,82.5,260.0,0.9941,?,0.66,10.1,?,?
?,0.21,?,5.4,?,?,?,0.995,3.39,?,?,6.0,?
?,?,0.38,?,0.032,60.0,?,?,3.18,0.61,9.3,7.0,2
?,0.3,?,?,?,?,181.0,0.9983,3.18,0.61,?,?,?
6.5,0.36,?,1.1,0.031,13.0,?,0.9916,3.1,?,?,?,2
?,0.55,0.15,?,0.031,?,?,0.9957,?,0.47,10.2,6.0,?
?,?,0.43,2.0,?,?,?,0.99,3.08,0.56,12.2,?,2
6.8,?,?,?,?,62.0,163.0,?,?,?,?,?,2
6.8,?,?,?,?,?,?,?,3.18,?,?,?,2
?,?,0.42,1.8,?,30.0,?,?,?,?,11.4,?,2
6.3,?,0.4,1.5,?,?,107.0,0.9917,?,0.5,?,6.0,?
?,?,?,18.2,?,?,168.0,?,3.35,?,9.4,?,?
?,0.19,?,2.9,?,32.0,83.0,0.9908,?,0.41,11.7,6.0,2
6.3,0.2,0.4,?,0.037,?,?,?,3.46,0.5,?,6.0,?
?,0.37,0.51,?,0.044,62.0,163.0,?,3.19,?,8.8,?,?
6.1,0.35,0.07,1.4,?,?,108.0,?,3.23,?,?,5.0,?
?,?,0.31,18.2,?,?,?,?,3.07,0.56,8.7,5.0,?
?,?,0.31,?,0.035,33.0,?,?,3.24,?,12.6,?,?
6.8,0.27,0.12,?,?,87.0,168.0,?,3.18,0.41,?,5.0,2
5.8,0.28,0.34,?,0.031,40.0,?,0.9896,?,0.39,12.8,?,?
6.9,0.49,0.24,?,0.049,13.0,?,?,?,0.51,9.4,5.0,?
?,0.14,0.39,?,0.044,?,?,?,3.26,0.53,?,?,2
?,0.28,0.42,?,?,?,?,0.9917,?,0.39,?,?,?
?,0.25,?,?,?,?,155.0,?,?,0.47,?,?,2
?,0.28,?,?,0.04,?,?,?,3.3,?,9.6,6.0,2
7.2,?,?,?,0.036,?,?,?,?,?,?,?,2
7.2,0.19,?,?,?,?,?,?,3.16,0.5,?,5.0,?
7.2,?,?,?,?,42.0,?,?,?,?,9.0,6.0,?
7.3,?,?,12.7,0.04,?,?,0.998,?,?,?,6.0,2
7.4,?,?,1.2,0.041,?,99.0,?,?,0.33,9.8,?,?
6.8,?,0.22,7.7,0.047,57.0,210.0,0.9959,?,0.47,?,?,2
7.4,0.21,?,1.2,?,?,?,?,3.19,?,?,6.0,2
?,?,0.28,?,0.05,?,?,0.9929,3.31,0.56,10.5,6.0,2
?,?,?,2.7,0.03,?,136.0,0.9898,?,0.37,12.7,?,?
7.0,0.21,?,8.7,0.045,?,222.0,?,?,0.54,10.4,?,?
?,?,?,?,0.045,37.0,?,?,?,0.54,10.4,?,2
7.0,0.21,0.28,8.6,0.045,?,221.0,?,?,?,10.4,6.0,?
6.9,0.23,0.38,?,?,?,?,0.9954,3.34,0.52,?,?,?
?,0.21,0.28,8.7,0.045,37.0,?,?,?,0.54,10.4,6.0,?
7.0,?,?,8.6,0.045,?,221.0,0.9954,?,0.54,?,6.0,?
?,?,0.5,13.3,?,48.0,194.0,0.9974,?,?,9.4,?,?
?,0.21,0.27,?,0.051,20.0,?,?,?,?,?,?,2
7.1,0.31,0.47,?,0.056,54.0,?,?,3.1,0.49,9.3,?,?
?,?,?,13.3,?,48.0,?,0.9974,3.09,0.45,?,?,?
6.4,?,0.1,?,0.048,?,?,0.9927,?,0.38,9.8,5.0,2
?,0.155,0.34,2.3,?,73.5,214.0,0.9934,3.18,?,9.9,?,?
?,?,0.09,1.5,0.108,16.0,151.0,0.9938,?,?,?,?,?
7.0,0.23,0.36,?,0.028,31.0,?,?,?,?,12.1,8.0,?
?,0.2,?,?,0.027,24.0,?,?,3.38,?,?,?,2
?,0.28,0.32,?,0.042,23.0,218.5,?,?,?,?,?,?
?,?,0.32,1.4,0.035,49.0,?,?,?,0.64,?,?,2
?,?,?,2.3,?,73.5,214.0,?,?,0.61,9.9,?,?
6.2,0.35,?,1.2,0.06,?,108.0,0.9934,3.26,?,?,5.0,?
6.7,0.22,?,1.6,0.028,24.0,102.0,?,?,0.59,11.6,7.0,?
6.1,0.38,0.2,?,0.033,25.0,?,0.9938,3.3,?,?,6.0,2
?,?,0.28,2.2,?,?,?,0.9898,?,?,?,8.0,?
?,0.52,?,?,?,54.0,245.0,?,3.26,0.54,?,6.0,?
?,?,?,20.8,?,40.0,?,?,?,0.33,?,?,2
7.1,0.32,0.32,11.0,0.038,16.0,?,0.9937,3.24,0.4,?,3.0,?
?,?,?,?,?,?,156.0,0.9914,?,?,?,?,2
?,0.41,?,?,0.048,?,113.0,0.9982,3.44,?,9.8,6.0,2
6.5,0.41,0.24,?,0.048,?,113.0,0.9982,?,0.53,9.8,6.0,2
6.4,?,0.29,1.6,0.052,34.0,127.0,?,3.48,?,10.5,7.0,?
?,?,0.2,9.9,0.07,21.0,?,?,3.03,0.54,?,5.0,?
6.1,0.2,0.25,?,0.038,?,128.0,0.9921,3.24,?,10.1,5.0,2
?,0.46,0.14,2.7,0.042,?,?,0.9931,?,0.51,10.6,?,?
6.0,0.27,?,?,0.046,32.0,113.0,0.9924,?,0.51,10.5,7.0,2
?,?,0.29,?,?,34.0,?,?,3.48,?,10.5,?,2
?,0.41,?,14.0,0.048,24.0,?,0.9982,3.44,?,9.8,6.0,?
6.3,?,0.31,?,?,11.0,?,?,3.3,?,?,?,?
7.1,0.21,?,8.6,?,26.0,?,0.9956,2.95,?,9.5,5.0,2
6.0,0.37,?,?,?,31.0,218.5,0.9924,?,0.72,?,6.0,?
6.1,0.43,?,9.1,0.059,83.0,?,?,3.37,?,8.5,?,2
7.1,0.21,?,8.6,?,26.0,?,?,?,0.52,?,5.0,?
7.0,0.25,0.29,?,?,40.0,?,0.9982,3.22,?,9.3,?,?
5.9,?,?,?,?,50.0,162.0,0.9973,?,?,9.5,5.0,2
?,0.32,0.21,?,?,15.0,68.0,?,?,0.39,9.4,?,?
7.2,0.39,0.62,?,0.047,?,178.0,0.9976,?,0.5,8.7,?,2
6.3,0.21,?,10.0,0.081,34.0,?,?,?,0.46,?,?,2
7.0,0.14,?,?,0.039,?,141.0,?,?,?,9.4,?,?
6.8,?,?,?,?,15.0,68.0,0.9932,3.17,0.39,9.4,?,2
7.2,?,?,11.0,?,?,178.0,0.9976,3.16,?,8.7,5.0,?
?,?,?,18.15,0.047,?,182.0,0.9992,3.09,?,9.6,?,2
8.6,?,?,12.15,0.039,21.0,158.0,0.9983,3.0,?,9.3,6.0,?
6.5,0.38,?,3.4,?,34.0,?,0.9937,?,0.76,10.0,5.0,2
?,?,0.29,2.0,?,19.0,86.0,?,3.25,?,12.5,6.0,?
?,?,0.31,?,?,?,132.0,0.9944,3.36,?,9.6,?,?
5.5,0.16,?,?,0.03,30.0,?,?,3.24,0.36,9.4,6.0,2
?,?,?,11.0,?,55.0,?,0.9965,3.03,0.61,?,?,?
7.4,0.28,?,1.1,0.028,42.0,105.0,?,?,0.39,12.4,?,?
7.0,?,?,?,?,?,?,?,?,?,10.5,6.0,2
7.1,0.55,?,1.7,?,21.0,?,?,2.97,?,9.2,?,?
6.3,?,0.33,1.7,?,67.0,?,0.9928,?,0.56,10.4,?,?
?,0.47,?,?,0.043,?,?,?,3.22,?,?,?,?
5.9,0.36,?,?,?,45.0,104.0,?,3.33,?,10.6,?,?
?,0.25,?,13.3,0.044,?,?,0.9972,3.34,?,9.5,5.0,2
6.7,?,0.34,8.9,0.043,?,172.0,0.9964,3.22,0.6,?,?,?
?,?,0.3,?,?,79.0,?,?,?,0.58,?,?,?
?,?,0.38,1.5,?,36.0,117.0,?,?,?,?,?,?
?,?,0.37,?,?,43.0,?,0.9928,3.46,?,?,?,?
6.6,?,?,1.3,?,?,?,0.9916,?,?,?,6.0,2
7.4,?,0.29,1.6,0.045,?,?,0.9936,3.34,0.68,10.5,6.0,?
?,0.26,?,?,0.047,?,?,?,?,0.45,?,6.0,2
7.0,0.28,0.36,1.0,0.035,?,?,0.9899,?,?,?,6.0,2
7.1,0.23,?,?,?,?,65.0,0.9898,?,?,?,?,?
?,0.19,?,8.9,0.039,?,182.0,?,?,?,9.9,6.0,?
6.3,?,?,1.8,0.022,28.0,?,?,3.2,0.64,11.4,?,2
?,0.2,0.38,?,?,27.0,103.0,0.994,?,?,?,6.0,2
5.7,0.44,0.13,?,?,28.0,173.0,0.9913,?,0.48,12.5,?,2
?,?,?,?,?,?,189.0,0.9976,?,0.49,?,?,2
?,0.23,0.32,?,?,?,?,?,3.29,?,12.5,6.0,2
?,?,0.34,?,0.04,?,?,0.992,?,0.66,?,?,?
7.2,0.4,?,?,?,70.0,189.0,0.9976,?,0.49,?,4.0,2
7.2,0.28,0.54,16.7,?,54.0,200.0,0.999,?,0.49,9.5,?,2
6.8,?,0.58,?,?,51.0,164.0,?,?,0.48,?,6.0,?
6.4,0.3,?,?,0.038,?,210.0,?,?,?,?,6.0,2
?,0.3,?,2.25,?,8.0,?,0.9937,?,0.62,?,?,?
?,0.18,0.31,?,?,?,140.0,?,3.06,0.53,?,6.0,?
?,?,0.31,12.2,0.053,?,?,?,3.06,0.53,8.9,?,?
7.3,0.51,0.26,?,0.09,?,?,?,3.01,?,?,5.0,2
?,?,?,?,?,40.0,?,?,3.64,?,10.0,?,2
?,0.62,?,3.5,0.039,?,?,?,?,?,12.0,?,?
?,0.24,?,?,?,40.0,170.0,?,3.64,0.54,10.0,7.0,?
?,?,0.12,1.3,0.041,?,138.0,0.9921,?,?,?,?,?
?,?,0.35,1.8,?,?,?,?,3.11,?,12.1,6.0,?
7.3,0.26,0.36,?,0.04,31.0,?,?,?,?,11.0,?,2
7.4,?,?,?,0.025,?,55.0,?,?,0.33,?,?,?
7.8,?,?,9.0,?,?,?,0.9952,?,0.39,10.3,7.0,?
?,0.31,?,2.2,0.051,28.0,?,0.9926,3.37,0.47,10.4,?,2
6.8,?,0.37,?,0.055,47.0,?,0.9934,?,0.45,9.1,?,2
7.4,0.15,0.42,1.7,0.045,49.0,?,0.992,3.0,0.6,10.4,?,2
5.9,?,0.28,1.9,0.05,?,?,?,3.43,?,?,?,?
7.2,?,0.34,?,0.048,7.0,41.0,0.9942,3.19,?,11.7,?,?
?,0.19,?,?,?,8.0,?,0.9942,3.05,?,9.8,?,2
?,0.19,?,2.1,0.039,?,?,0.9942,?,?,?,?,?
6.9,0.25,0.4,1.3,0.038,?,?,0.9901,?,0.39,11.4,?,2
?,?,?,?,0.033,?,96.0,?,3.03,?,11.2,6.0,?
?,0.35,0.37,1.0,?,?,72.0,?,3.37,0.34,?,?,?
?,0.32,0.39,?,?,24.0,?,?,3.09,0.45,9.2,?,2
7.2,?,0.46,?,?,3.0,29.0,0.9906,3.04,0.53,?,4.0,?
6.1,0.28,?,?,?,?,116.0,0.9898,3.36,?,?,6.0,2
5.2,0.36,0.02,?,0.031,24.0,?,?,?,?,12.2,?,?
?,?,0.47,?,0.03,?,?,?,?,?,11.2,?,2
?,0.1,0.35,4.9,0.048,?,103.0,0.9947,3.43,?,9.7,6.0,2
?,?,0.48,?,?,?,?,?,3.06,0.4,9.3,?,2
?,?,0.36,13.2,0.067,53.0,?,?,?,?,9.0,?,2
7.4,?,0.36,13.2,0.067,53.0,?,0.9976,?,0.48,9.0,6.0,2
7.4,0.25,?,?,0.067,?,178.0,0.9976,?,0.48,?,6.0,?
?,?,0.51,15.3,0.047,?,?,0.9987,3.09,0.51,9.1,5.0,2
7.9,?,0.51,15.3,0.047,?,171.0,0.9987,3.09,0.51,?,5.0,2
7.4,0.25,0.36,?,?,?,178.0,?,3.01,?,?,?,2
6.1,?,0.3,1.5,?,?,?,?,?,0.54,?,5.0,2
6.8,0.25,?,4.55,?,?,?,0.9955,3.37,0.67,?,6.0,?
?,?,0.31,9.9,?,?,?,?,3.46,?,11.4,?,?
?,0.46,?,10.4,0.05,?,?,0.9976,3.16,?,8.7,5.0,?
?,0.35,?,?,?,14.0,?,0.992,?,?,9.9,6.0,?
6.7,0.24,0.41,8.7,0.036,29.0,148.0,?,?,?,9.9,?,?
?,?,?,?,0.047,49.0,162.0,0.9983,?,?,?,6.0,?
6.4,?,?,?,0.04,41.0,149.0,0.9933,3.49,?,10.0,?,2
6.3,0.26,0.24,?,?,38.0,?,?,?,?,9.7,?,?
?,0.22,?,1.9,0.052,?,?,?,?,0.49,?,?,?
6.5,?,?,?,?,?,127.0,?,3.49,0.5,?,?,2
7.2,0.46,?,?,?,76.0,?,0.9976,3.16,0.42,8.7,5.0,?
?,?,?,13.6,?,40.0,?,0.9976,3.07,?,9.6,7.0,2
9.2,?,0.34,?,0.026,31.0,?,?,2.93,?,?,?,2
?,?,?,1.6,0.028,?,118.0,0.9901,?,0.38,12.1,?,?
?,?,?,13.6,0.05,40.0,168.0,?,3.07,0.52,?,7.0,2
?,?,0.34,?,0.028,?,?,0.9901,3.0,?,?,?,?
?,0.25,?,?,0.026,?,?,0.9916,2.93,0.37,?,7.0,?
?,?,?,12.2,?,?,?,0.9982,?,?,9.4,?,2
?,?,?,?,?,16.0,137.0,0.993,?,0.5,?,?,2
5.9,?,?,12.1,?,53.0,?,?,?,0.39,?,?,2
7.2,?,?,4.2,?,51.0,144.0,0.991,3.01,?,?,6.0,?
6.7,0.21,0.42,?,0.049,31.0,150.0,?,3.12,?,?,7.0,2
?,0.37,0.1,?,?,39.0,?,?,?,0.48,10.1,?,?
7.7,0.34,?,?,0.063,?,184.0,?,?,?,?,6.0,2
?,?,?,?,?,16.0,?,?,?,0.77,10.4,?,?
6.8,?,?,?,?,?,165.0,?,?,?,?,5.0,?
?,0.22,?,?,?,?,99.0,?,?,0.47,10.0,6.0,2
?,?,?,?,0.051,?,37.0,0.9944,3.13,0.39,?,6.0,2
?,?,?,2.2,?,?,?,0.9928,3.08,?,?,5.0,2
6.1,?,?,2.2,0.05,61.0,154.0,0.9929,?,0.6,?,?,2
6.5,0.28,?,?,?,44.0,?,?,?,?,9.4,?,?
7.4,0.41,?,?,0.051,?,194.0,?,3.05,0.46,?,?,?
6.5,?,0.29,2.7,?,?,107.0,?,?,?,?,?,?
6.7,0.34,0.54,16.3,?,?,?,0.9987,?,?,8.8,5.0,2
?,0.2,?,?,?,?,151.0,?,3.16,?,?,?,2
7.4,0.2,0.33,1.9,0.035,?,?,0.991,3.17,?,11.7,?,2
?,?,0.3,?,?,47.0,185.0,0.9933,?,0.5,10.2,6.0,2
8.2,?,0.29,?,?,47.0,?,?,?,0.5,?,?,2
?,?,?,2.8,0.033,?,?,0.9899,3.15,?,?,?,2
6.5,?,0.29,2.7,0.038,?,107.0,?,3.32,?,?,?,?
6.0,?,0.26,6.0,?,?,134.0,0.9912,3.38,0.38,?,7.0,?
?,0.41,?,?,?,?,?,?,3.05,0.46,8.7,?,2
5.7,0.18,?,?,0.042,25.0,?,0.994,?,?,?,?,2
7.3,0.3,?,?,0.056,44.0,?,?,3.13,?,?,?,2
7.4,?,?,?,?,?,?,?,2.86,?,9.7,?,?
6.6,0.25,0.3,?,0.046,?,?,0.993,?,0.51,?,7.0,2
7.4,?,0.22,?,0.042,?,?,0.9954,?,0.36,?,?,?
?,0.26,0.3,?,?,38.0,157.0,0.9963,?,?,8.9,?,2
6.1,0.32,?,1.7,0.034,37.0,?,?,3.47,0.5,10.8,7.0,2
?,?,?,?,0.036,42.0,?,?,3.42,?,10.8,?,?
?,?,?,?,0.04,25.0,136.0,?,3.19,?,9.5,?,?
?,0.31,0.5,14.5,?,?,?,0.9983,?,?,9.1,5.0,?
7.3,0.2,0.37,1.2,?,?,?,0.992,3.32,?,10.9,?,2
?,0.41,?,10.1,0.043,?,?,?,3.2,0.52,9.4,?,?
6.4,0.45,0.07,1.1,0.03,10.0,?,?,2.97,?,10.8,5.0,?
?,?,?,?,0.03,9.0,?,0.9904,2.97,0.29,10.8,?,2
6.3,?,?,?,0.051,7.0,?,?,?,?,10.5,?,?
?,0.41,0.33,10.1,0.043,?,152.0,?,?,?,9.4,?,2
?,0.29,0.37,?,?,26.0,127.0,?,?,0.44,10.8,?,2
5.9,?,?,?,?,?,115.0,0.9949,?,0.48,?,8.0,?
6.9,?,0.4,?,0.036,?,?,?,?,?,11.5,7.0,2
?,?,?,?,0.18,36.0,160.0,0.9937,?,?,?,6.0,2
?,0.24,0.4,?,?,31.0,?,0.9914,2.88,0.38,10.8,6.0,2
?,0.45,0.07,1.1,?,10.0,131.0,0.9905,?,0.28,10.8,?,2
6.4,0.475,?,?,0.03,9.0,131.0,?,2.97,0.29,10.8,5.0,2
6.3,?,0.49,?,?,?,?,0.9924,?,?,9.8,6.0,2
6.3,?,?,?,?,?,134.0,0.9924,?,?,9.8,?,?
7.3,0.25,?,?,?,?,?,0.9965,?,0.38,9.6,?,?
7.3,?,0.29,?,0.049,38.0,158.0,0.9965,?,0.38,?,5.0,?
6.1,0.28,0.25,?,?,48.0,161.0,?,3.34,?,?,5.0,?
?,0.37,0.35,?,?,?,?,?,3.48,?,?,?,2
6.5,?,?,?,0.037,?,?,?,?,?,?,?,?
?,?,?,4.3,0.032,?,95.0,?,3.09,0.39,11.1,6.0,2
?,0.23,0.68,11.0,0.047,37.0,133.0,?,2.99,0.38,?,?,2
7.5,?,0.68,10.9,?,38.0,133.0,0.9978,?,0.36,8.7,5.0,2
?,0.21,0.68,?,?,?,133.0,0.9978,3.0,0.36,?,?,?
7.5,0.23,0.68,11.0,?,?,133.0,?,?,0.38,?,5.0,?
7.8,?,?,?,?,18.0,?,?,?,0.65,?,?,2
?,?,0.27,1.9,?,52.0,195.0,?,3.23,0.5,10.9,6.0,2
?,0.24,0.27,?,0.051,52.0,190.0,0.9928,3.23,0.5,?,6.0,2
?,?,?,?,0.057,33.0,?,?,3.12,?,?,?,2
6.5,0.46,?,16.8,0.084,59.0,222.0,0.9993,3.18,?,?,5.0,2
?,0.26,?,?,?,?,?,0.9965,?,?,?,?,?
5.3,?,?,6.6,?,22.0,141.0,0.9937,?,0.6,?,?,?
?,?,?,?,?,3.0,?,?,?,0.51,?,?,2
?,?,?,?,0.066,27.0,?,?,?,?,9.3,?,2
6.2,?,0.29,?,?,?,?,?,3.33,0.46,11.0,?,?
?,?,?,10.4,0.096,22.0,177.0,?,3.32,0.45,9.1,?,2
?,?,0.24,?,?,31.0,228.0,0.9957,?,?,?,?,?
7.0,0.32,0.24,6.2,?,31.0,228.0,0.9957,3.23,?,?,6.0,?
5.8,?,0.33,?,?,23.0,99.0,?,3.18,?,10.5,?,2
7.0,?,?,18.05,?,35.0,?,?,3.22,0.42,?,?,2
7.0,0.23,0.42,18.05,?,35.0,144.0,0.9999,3.22,?,?,?,2
?,0.24,?,4.8,?,16.0,131.0,?,3.26,?,10.7,6.0,2
6.0,0.29,0.2,?,0.045,45.0,187.0,?,3.33,?,9.5,5.0,?
?,0.17,?,?,?,?,?,?,?,?,10.9,6.0,?
5.9,0.14,?,4.5,?,?,140.0,0.9934,3.49,?,?,?,2
6.2,?,0.28,?,?,?,133.0,?,?,?,?,7.0,?
?,0.28,?,11.9,0.053,25.0,148.0,?,?,0.62,9.2,?,?
?,0.35,?,5.0,?,?,198.0,?,?,0.71,10.3,5.0,?
5.8,0.335,?,?,0.046,49.0,?,0.9937,?,?,?,?,2
5.6,?,?,?,?,33.0,?,?,?,0.5,11.0,7.0,2
6.1,0.28,0.25,12.9,?,34.0,?,0.9979,3.25,?,9.0,4.0,?
6.3,?,0.33,13.9,0.046,?,?,?,3.36,0.5,?,?,?
6.4,0.24,0.28,?,?,?,163.0,?,3.31,0.45,9.5,?,2
?,?,?,?,0.051,32.0,?,?,?,?,9.5,5.0,2
?,0.26,?,?,?,?,?,?,3.24,?,?,5.0,?
?,?,0.72,1.1,0.061,7.0,?,?,?,0.57,?,?,2
7.4,?,0.34,12.2,0.05,?,?,0.9973,?,?,9.0,?,?
6.0,0.32,0.12,?,?,?,?,0.9944,?,?,10.0,5.0,2
?,0.26,?,?,?,?,189.0,0.9986,?,?,?,7.0,2
7.1,0.26,0.34,14.4,0.067,?,?,?,3.07,?,?,?,2
?,?,0.34,?,?,35.0,?,0.9986,3.07,?,9.1,7.0,2
?,?,0.34,14.4,0.067,?,189.0,0.9986,?,0.53,?,7.0,2
5.9,0.24,?,12.3,0.053,34.0,134.0,?,?,?,9.5,?,2
6.5,0.21,0.37,2.5,?,70.0,?,0.9917,?,?,?,?,2
7.7,0.27,0.35,5.3,?,30.0,117.0,0.992,?,?,12.2,6.0,?
9.0,0.27,?,?,?,27.0,?,?,?,?,11.3,6.0,?
?,?,?,3.2,0.05,14.0,136.0,?,?,?,10.2,5.0,?
?,0.27,?,3.1,0.052,41.0,?,?,?,?,11.3,5.0,?
6.8,0.29,0.16,?,0.038,122.5,?,0.9922,3.15,?,?,4.0,2
?,?,0.26,1.9,0.049,?,?,?,?,?,9.4,5.0,2
6.8,0.25,?,14.0,?,?,?,?,?,0.5,?,7.0,2
7.0,0.57,0.1,8.3,0.094,23.0,188.0,0.9972,3.4,0.47,9.2,?,?
?,?,?,1.9,?,?,?,?,?,?,9.4,?,?
?,0.17,0.38,7.4,0.052,49.0,182.0,?,?,?,?,6.0,2
7.8,?,0.22,?,0.056,?,130.0,?,3.28,0.48,?,5.0,2
6.8,0.22,?,1.7,0.036,?,?,?,?,?,12.5,?,2
?,?,0.38,7.4,?,?,?,0.9958,3.35,?,?,?,2
?,0.14,?,1.3,?,37.0,?,?,?,0.46,?,?,2
6.4,0.24,0.5,?,0.047,60.0,211.0,0.9966,3.18,0.57,?,?,?
?,?,0.26,9.2,?,34.0,?,?,?,?,9.3,?,2
?,0.28,?,?,?,22.0,101.0,?,3.29,0.57,11.6,6.0,?
?,?,?,?,?,?,150.0,0.995,?,?,12.5,?,2
6.7,0.31,0.3,2.1,0.038,?,?,0.9928,3.36,?,?,?,2
6.4,0.32,?,10.7,0.047,?,206.0,0.9968,3.08,?,?,?,2
?,0.28,0.25,6.9,?,44.0,201.0,0.9955,?,?,?,6.0,2
5.9,?,?,?,0.057,?,224.0,?,?,0.41,9.0,6.0,2
5.8,0.32,0.38,4.75,?,?,94.0,?,3.42,?,?,7.0,2
?,?,?,4.75,?,?,94.0,?,3.42,0.42,11.8,?,2
?,?,?,4.75,0.033,23.0,94.0,?,?,?,11.8,?,2
6.7,?,0.14,1.4,?,?,159.0,0.992,3.17,?,?,?,2
?,0.34,?,1.3,0.058,12.0,?,?,?,0.47,9.7,5.0,2
?,0.25,0.25,11.3,?,?,?,?,3.24,0.44,?,?,2
6.4,0.27,0.32,?,0.24,?,?,0.9948,?,?,?,?,2
?,0.46,0.31,?,0.052,?,?,?,?,?,11.2,?,2
6.2,0.36,0.26,?,?,54.0,?,0.9976,?,?,9.0,?,?
?,0.22,?,?,?,?,?,0.9938,3.3,?,10.7,7.0,2
6.8,?,?,?,?,?,193.0,?,3.08,?,9.0,4.0,2
?,0.28,?,?,?,61.0,?,0.9972,3.14,?,9.1,6.0,?
6.7,0.17,?,2.0,?,34.0,?,?,3.26,?,?,7.0,2
?,?,?,?,0.043,25.0,?,?,3.31,0.6,?,?,?
?,0.36,?,6.4,0.037,?,?,?,?,?,9.9,?,?
?,?,0.16,?,?,?,191.0,?,?,0.62,9.8,5.0,?
?,?,0.14,6.3,?,34.0,185.0,0.9944,?,0.63,9.8,5.0,?
7.6,?,?,?,0.041,?,225.0,?,3.16,?,?,6.0,?
6.3,0.34,0.28,14.7,?,49.0,198.0,0.9977,3.23,0.46,?,?,?
?,?,0.34,1.0,?,22.0,94.0,?,?,?,?,?,2
7.5,?,0.51,?,0.039,?,?,0.9982,3.06,0.6,?,5.0,?
?,?,0.51,14.8,0.039,62.0,?,?,?,0.6,9.5,5.0,2
?,0.31,0.48,?,0.042,62.0,?,0.9983,?,?,?,5.0,?
?,?,0.7,13.1,?,29.0,?,?,?,?,?,5.0,?
?,?,0.22,?,0.03,19.0,135.0,?,3.41,0.78,?,7.0,2
6.6,?,0.18,?,?,20.0,?,?,?,0.45,?,4.0,2
?,?,?,?,?,30.0,110.0,0.9917,?,0.42,10.5,?,2
5.6,0.25,?,3.6,?,18.0,?,?,?,0.5,?,?,2
?,?,?,?,0.032,13.0,?,?,?,?,10.9,?,?
?,?,?,?,?,?,218.0,0.9941,3.15,0.6,10.0,?,2
?,0.18,?,4.4,?,57.0,166.0,?,3.13,0.62,11.2,6.0,?
?,0.2,0.44,?,?,44.0,?,0.99855,?,?,?,?,?
?,?,?,1.0,0.044,13.0,?,?,?,?,9.2,?,?
6.1,?,?,12.1,?,51.0,172.0,?,3.35,?,?,?,?
8.2,0.27,0.43,1.6,?,?,?,0.9916,?,0.5,12.3,6.0,2
8.2,0.27,0.43,?,0.035,31.0,128.0,0.9916,?,0.5,?,6.0,2
?,?,?,7.5,0.04,?,213.0,0.99475,?,?,10.0,5.0,2
6.0,0.39,?,?,0.038,?,?,?,?,0.5,10.8,?,2
